Timestamp,Score,uid,time,name,target,info,state,version
11/7/2022 0:25:33,,Windows-Chrome-5346988887159789,1667802332301,keydown,input#clearbutton,"{""which"":51}",#puzzle=0000023040010000&answer=0000100000000000&work=&seed=1&gentime=1667802307129&elapsed=24382&size=2,B
11/7/2022 0:25:34,,Windows-Chrome-5346988887159789,1667802333733,mousedown,div#sn12.sudoku-answer,"{""which"":1,""pageX"":698,""pageY"":379}",#puzzle=0000023040010000&answer=3000100000000000&work=&seed=1&gentime=1667802307129&elapsed=25180&size=2,B
11/7/2022 0:25:35,,Windows-Chrome-5346988887159789,1667802334654,keydown,input#clearbutton,"{""which"":50}",#puzzle=0000023040010000&answer=3000100000000000&work=&seed=1&gentime=1667802307129&elapsed=26611&size=2,B
11/7/2022 0:25:35,,Windows-Chrome-5346988887159789,1667802335116,keyboard_move,document,"{""prevPos"":12,""curPos"":13,""direction"":""right""}",#puzzle=0000023040010000&answer=3000100000002000&work=&seed=1&gentime=1667802307129&elapsed=27529&size=2,B
11/7/2022 0:25:35,,Windows-Chrome-5346988887159789,1667802335113,keydown,input#clearbutton,"{""which"":39}",#puzzle=0000023040010000&answer=3000100000002000&work=&seed=1&gentime=1667802307129&elapsed=27529&size=2,B
11/7/2022 0:25:40,,Windows-Chrome-5346988887159789,1667802339934,keydown,input#clearbutton,"{""which"":49}",#puzzle=0000023040010000&answer=3000100000002000&work=&seed=1&gentime=1667802307129&elapsed=27993&size=2,B
11/7/2022 0:25:41,,Windows-Chrome-5346988887159789,1667802340329,keyboard_move,document,"{""prevPos"":13,""curPos"":9,""direction"":""up""}",#puzzle=0000023040010000&answer=3000100000002100&work=&seed=1&gentime=1667802307129&elapsed=32813&size=2,B
11/7/2022 0:25:41,,Windows-Chrome-5346988887159789,1667802340327,keydown,input#clearbutton,"{""which"":38}",#puzzle=0000023040010000&answer=3000100000002100&work=&seed=1&gentime=1667802307129&elapsed=32813&size=2,B
11/7/2022 0:25:41,,Windows-Chrome-5346988887159789,1667802341121,keydown,input#clearbutton,"{""which"":51}",#puzzle=0000023040010000&answer=3000100000002100&work=&seed=1&gentime=1667802307129&elapsed=33209&size=2,B
11/7/2022 0:25:42,,Windows-Chrome-5346988887159789,1667802341379,keydown,input#clearbutton,"{""which"":38}",#puzzle=0000023040010000&answer=3000100003002100&work=&seed=1&gentime=1667802307129&elapsed=34000&size=2,B
